"id","question_text","opt1","opt2","opt3","opt4","reason1","reason2","reason3","reason4","concept","prereqs","a_vector","d_param","correct_option","status","review_notes","content_validated","misconception_validated","concept_id","prereq_ids","skill_vector","question_type","difficulty_tier","estimated_time_sec","item_exposure_limit","version","z1","z2","z3","z4"
"NCERT_JahnTeller_10","Which of the following statements about the Jahn-Teller effect is correct?","It results in a regular octahedral geometry.","It only occurs for high-spin complexes.","It is most pronounced for configurations with degeneracy in the eg orbitals.","It is observed only in complexes with tetrahedral geometry.","Incorrect. It results in distorted geometry, not regular.","Incorrect. It can occur in low-spin configurations with eg degeneracy (e.g., low-spin d⁷).","Correct. The Jahn-Teller effect is strongest when the degeneracy involves the eg orbitals (σ-bonding orbitals), as the distortion directly affects bond lengths and gives a large energy lowering.","Incorrect. It is observed in octahedral and other geometries, especially octahedral.","Jahn-Teller Distortion","Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.4","3","reviewed","","True","True","Jahn-Teller Distortion","Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","120","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"NCERT_ColorOrigin_01","Why are most transition metal complexes colored?","Because they emit light.","Because they reflect all visible light.","Because they are paramagnetic.","Because they absorb light in the visible region due to d-d transitions.","Incorrect. They absorb, not emit (though some may fluoresce, that's not the primary reason).","Incorrect. They absorb certain wavelengths, not reflect all.","Incorrect. Paramagnetism is not directly related to color.","Correct. The energy difference between the split d-orbitals (Δ) corresponds to the visible region; absorption of a photon promotes an electron from lower to higher d-orbitals, and the complementary color is observed.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field, Crystal Field Stabilization Energy","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","4","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field, Crystal Field Stabilization Energy","[0, 1, 0]","conceptual","advanced","100","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_02","The color of a coordination compound is complementary to the color of light it:","Transmits","Reflects","Emits","Absorbs","Incorrect. The transmitted color is complementary to absorbed, but in solution, we observe the transmitted color.","Incorrect. Reflection is not the primary factor; the absorbed light determines the color.","Incorrect. Emission is not the source of color for most complexes.","Correct. The observed color is the complementary color of the absorbed light.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","4","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","70","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_03","Which of the following factors affects the color of a transition metal complex?","The oxidation state of the metal","All of these","The geometry of the complex","The nature of the ligand (spectrochemical series)","Incorrect.","Correct. All three affect Δ, which determines the wavelength of absorbed light and hence the color.","Incorrect.","Incorrect.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field, Spectrochemical Series","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.4","2","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field, Spectrochemical Series","[0, 1, 0]","conceptual","advanced","100","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_04","The complex [Ti(H₂O)₆]³⁺ is violet in color because it absorbs light of which color?","Blue","Red","Yellow-green","Violet","Incorrect. Blue absorbs orange.","Incorrect. Red absorbs cyan/blue-green.","Correct. Violet complex absorbs yellow-green light (complementary colors).","Incorrect. Violet absorbs yellow-green.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","3","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","70","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_05","Why does [Cu(H₂O)₆]²⁺ appear blue?","It absorbs blue light.","It absorbs red light, and blue is complementary.","It reflects blue light.","It has a d⁹ configuration.","Incorrect. If it absorbed blue, it would appear orange.","Correct. Blue color indicates absorption of red/orange light (complementary).","Incorrect. It transmits/reflects blue, but the reason is absorption of complementary red.","Incorrect. d⁹ configuration leads to splitting, but the color depends on Δ.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","2","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","85","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_06","The color of a complex changes from blue to green when water ligands are replaced by ammonia in [Ni(H₂O)₆]²⁺ to form [Ni(NH₃)₆]²⁺. This is because:","The geometry changes from octahedral to tetrahedral.","NH₃ is a weaker field ligand, decreasing Δ.","NH₃ is a stronger field ligand than H₂O, increasing Δ, causing absorption at shorter wavelengths (blue shift).","The oxidation state of Ni changes.","Incorrect. Both are octahedral.","Incorrect. NH₃ is stronger field.","Correct. NH₃ lies higher in the spectrochemical series than H₂O, so Δ increases, the absorbed wavelength shifts to shorter wavelengths (blue shift), changing the observed color.","Incorrect. Ni remains +2.","Color Origin in Coordination Compounds","Spectrochemical Series","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.4","3","reviewed","","True","True","Color Origin in Coordination Compounds","Spectrochemical Series","[0, 1, 0]","conceptual","advanced","155","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_07","Which of the following complexes is expected to have the shortest wavelength absorption (highest energy)?","[Co(NH₃)₆]³⁺","[CoF₆]³⁻","[Co(H₂O)₆]³⁺","[Co(CN)₆]³⁻","Incorrect. NH₃ is stronger, but CN⁻ is strongest.","Incorrect. F⁻ is weak field, small Δ, long wavelength.","Incorrect. H₂O is intermediate.","Correct. CN⁻ is a strong field ligand, giving the largest Δ, thus highest energy (shortest wavelength) absorption.","Color Origin in Coordination Compounds","Spectrochemical Series","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","4","reviewed","","True","True","Color Origin in Coordination Compounds","Spectrochemical Series","[0, 1, 0]","conceptual","advanced","75","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_08","Why are d⁰ and d¹⁰ complexes usually colorless?","They are diamagnetic.","They have all electrons paired.","They absorb in the UV region only.","They have no d-electrons available for d-d transitions.","Incorrect. Diamagnetism is a consequence, not the cause of colorlessness.","Incorrect. Pairing is not the reason.","Incorrect. d¹⁰ has electrons but no vacancies in the d-orbitals for a d-d transition.","Correct. For d⁰ (e.g., Ti⁴⁺) or d¹⁰ (e.g., Zn²⁺), there are no d-electrons to promote (d⁰) or no empty d-orbitals of the same set (d¹⁰ all orbitals full), so no d-d transitions occur in the visible region; they may absorb in UV.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","4","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","95","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_09","The color of [Ni(H₂O)₆]²⁺ is green. If the water ligands are replaced by ethylenediamine (en), the complex becomes violet. This indicates:","en is a weaker field ligand than H₂O.","The complex becomes diamagnetic.","The geometry changes from octahedral to tetrahedral.","en is a stronger field ligand than H₂O, increasing Δ.","Correct. en is a stronger field ligand (higher in spectrochemical series) than H₂O, so Δ increases, shifting absorption to shorter wavelengths, changing color.","Incorrect. Ni²⁺ (d⁸) remains paramagnetic; spin state does not change.","Incorrect. Both are octahedral.","Incorrect. en is stronger.","Color Origin in Coordination Compounds","Spectrochemical Series","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.4","1","reviewed","","True","True","Color Origin in Coordination Compounds","Spectrochemical Series","[0, 1, 0]","conceptual","advanced","130","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_ColorOrigin_10","The absorption band in the visible spectrum for a complex corresponds to:","The energy gap Δ between the t₂g and eg orbitals.","The lattice energy.","The hydration enthalpy.","The pairing energy P.","Correct. The energy of the absorbed photon (hν) equals Δ (for octahedral complexes) when an electron is excited from t₂g to eg.","Incorrect. Lattice energy is for solids.","Incorrect. Hydration enthalpy is for solvation.","Incorrect. Pairing energy is related to spin state, not directly the absorption energy.","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","1.3","1","reviewed","","True","True","Color Origin in Coordination Compounds","Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","100","60","1.0","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"NCERT_LigandField_01","What is the basic premise of Ligand Field Theory (LFT) as an extension of Crystal Field Theory (CFT)?","It only considers electrostatic interactions between metal and ligand.","It assumes that all ligands are point charges.","It incorporates covalent character into the metal-ligand bond by allowing for σ and π interactions between metal and ligand orbitals.","It ignores metal-ligand orbital overlap entirely.","Incorrect. That is the CFT approach; LFT goes beyond electrostatic.","Incorrect. LFT considers ligands as having orbitals that can overlap with metal d-orbitals.","Correct. LFT combines the electrostatic model of CFT with molecular orbital theory, accounting for the partial covalent nature of metal-ligand bonds through orbital overlap.","Incorrect. That is the limitation of CFT that LFT overcomes.","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes), Crystal Field Splitting in Octahedral Field","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]","1.5","3","reviewed","","True","True","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes), Crystal Field Splitting in Octahedral Field","[0, 1, 0]","conceptual","advanced","150","60","1.0","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"NCERT_LigandField_02","In ligand field theory, the σ-donor interaction between a ligand and a metal ion primarily involves:","Overlap of ligand π orbitals with metal dxy, dyz, dxz orbitals.","Metal d-orbitals overlapping with ligand d-orbitals.","Overlap of ligand lone pair orbital with the metal s, p, and d orbitals that point directly at the ligands (e.g., dz², dx²-y²).","Electrostatic attraction only.","Incorrect. That describes π interactions, not σ.","Incorrect. Ligand d-orbitals are usually higher in energy and not involved in σ bonding for typical ligands.","Correct. σ donation occurs when a ligand lone pair (or σ orbital) overlaps with metal orbitals that have electron density along the bond axis, primarily the eg set (dz², dx²-y²) and also s and p orbitals.","Incorrect. LFT includes covalent overlap, not just electrostatics.","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","1.4","3","reviewed","","True","True","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes)","[0, 1, 0]","conceptual","advanced","150","60","1.0","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"NCERT_LigandField_03","According to ligand field theory, π-acceptor ligands (e.g., CO, CN⁻) cause a large crystal field splitting (Δ₀) because:","They accept electron density from the metal d-orbitals into their empty π* orbitals, lowering the energy of the metal t₂g orbitals.","They donate electron density into the metal d-orbitals, destabilizing them.","They have high electronegativity.","They are highly charged.","Correct. π back-bonding from the metal t₂g orbitals (which have π symmetry) into ligand π* orbitals stabilizes the t₂g set, increasing Δ₀ (since t₂g are stabilized, eg remain destabilized by σ donation).","Incorrect. That describes σ donation.","Incorrect. Electronegativity alone does not explain the strong field effect.","Incorrect. Charge is not the primary factor; π-acceptor ability is key.","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes), Spectrochemical Series","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","1.6","1","reviewed","","True","True","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes), Spectrochemical Series","[0, 1, 0]","numerical","advanced","145","60","1.0","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"NCERT_LigandField_04","Which of the following statements correctly compares Crystal Field Theory (CFT) and Ligand Field Theory (LFT)?","CFT includes π bonding; LFT ignores it.","CFT treats metal-ligand bonding as purely ionic; LFT incorporates covalency.","Both theories are identical.","CFT explains the spectrochemical series; LFT does not.","Incorrect. CFT does not include π bonding; LFT does.","Correct. CFT assumes point charges or dipoles; LFT uses molecular orbital concepts to include orbital overlap and covalency.","Incorrect. They are different; LFT is an extension.","Incorrect. CFT cannot fully explain the spectrochemical series; LFT, through π-bonding considerations, provides a better explanation.","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes)","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","1.4","2","reviewed","","True","True","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes)","[0, 1, 0]","conceptual","advanced","120","60","1.0","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
"NCERT_LigandField_05","In ligand field theory, π-donor ligands (e.g., F⁻, Cl⁻) tend to:","Have no effect on Δ₀.","Decrease Δ₀ by destabilizing the t₂g orbitals (since they donate electron density into the metal t₂g orbitals).","Always form low-spin complexes.","Increase Δ₀ by stabilizing the t₂g orbitals.","Incorrect. They significantly affect Δ₀.","Correct. π donation raises t₂g energy, reducing the gap between t₂g and eg, hence smaller Δ₀.","Incorrect. They favor high-spin due to smaller Δ₀.","Incorrect. π donors raise the energy of the t₂g set because their filled p-orbitals overlap with metal d-orbitals of π symmetry, increasing electron-electron repulsion and destabilizing t₂g, thus decreasing Δ₀.","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes), Spectrochemical Series","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","1.6","2","reviewed","","True","True","Ligand Field Theory","Metal-Ligand Bonding (σ and π interactions in complexes), Spectrochemical Series","[0, 1, 0]","conceptual","advanced","120","60","1.0","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
